x,y,y_simulated,residual
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
0.5,0.3727681338787079,0.3728102765738076,-4.214269509972279e-05
